transaction_id,date,description,amount,currency,country_code,expected_merchant,expected_category,expected_mcc,expected_city,expected_postcode_area,difficulty,pattern,channel
TX307510,2026-08-02T19:56:00Z,TRAINLINE 7374 BELFAST GB,2.49,GBP,GB,Trainline,Transport > Rail,4112,BELFAST,BT2,easy,store_number,contactless
TX307511,2026-06-23T19:55:00Z,THE NOOK CAFE 6679 LEEDS GB,2.41,GBP,GB,The Nook Cafe,Food & Drink > Cafes & Coffee Shops,5814,LEEDS,LS2,medium,store_number,card_present
TX307512,2026-05-31T12:17:00Z,SQ *HUSSAIN & SONS CAFE LONDON GB,20.14,GBP,GB,Hussain & Sons Cafe,Food & Drink > Cafes & Coffee Shops,5814,LONDON,WC1B,hard,psp_prefix,contactless
TX307513,2026-07-30T08:16:00Z,THE ROYAL OAK SUNDERLAND GB,42.21,GBP,GB,The Royal Oak,Food & Drink > Pubs & Bars,5813,SUNDERLAND,SR1,medium,clean,card_present
TX307514,2026-06-19T21:38:00Z,RNGG PRKNG COVENTRY GB,79.94,GBP,GB,RingGo,Transport > Parking,7523,COVENTRY,CV1,hard,vowel_dropped,contactless
TX307515,2026-04-15T12:01:00Z,PAPA JOHNS 6172 LONDON GB,38.51,GBP,GB,Papa John's,Food & Drink > Fast Food,5814,LONDON,N1,easy,store_number,card_present
TX307516,2026-05-31T21:09:00Z,ASDA SUPERSTORE 5891 LONDON GB,7.57,GBP,GB,Asda,Groceries > Supermarkets,5411,LONDON,EC2M,easy,store_number,card_present
TX307517,2026-04-16T13:18:00Z,IVY LANE CAFE 5933 CARDIFF GB,2.59,GBP,GB,Ivy Lane Cafe,Food & Drink > Cafes & Coffee Shops,5814,CARDIFF,CF10,medium,store_number,card_present
TX307518,2026-08-03T11:52:00Z,VIRGIN ACTIVE GROUP LTD BIRMINGHAM GB,6.47,GBP,GB,Virgin Active,Health > Gyms & Fitness,7997,BIRMINGHAM,B1,medium,legal_entity,contactless
TX307519,2026-07-11T03:58:00Z,PIZZAEXPRESS GROUP LTD LONDON GB,48.34,GBP,GB,PizzaExpress,Food & Drink > Restaurants,5812,LONDON,W2,medium,legal_entity,card_present
TX307520,2026-08-13T03:54:00Z,WAGAMAMA 9515 HULL,2.43,GBP,GB,Wagamama,Food & Drink > Restaurants,5812,HULL,HU1,hard,truncated,contactless
TX307521,2026-07-06T12:07:00Z,TRAVELODGE 5870 SO,56.52,GBP,GB,Travelodge,Travel > Hotels,7011,SOUTHAMPTON,SO14,hard,truncated,contactless
TX307522,2026-07-09T18:36:00Z,SHELL 1732 LIVERPO,1.60,GBP,GB,Shell,Transport > Fuel & Petrol,5541,LIVERPOOL,L1,hard,truncated,card_present
TX307523,2026-07-17T00:59:00Z,TESCO PFS SLOUGH SL1 GB,159.91,GBP,GB,Tesco Petrol Filling Station,Transport > Fuel & Petrol,5541,SLOUGH,SL1,easy,postcode_tail,card_present
TX307524,2026-06-01T16:20:00Z,TFL TRAVEL CH CHESTER GB,1.90,GBP,GB,Transport for London,Transport > Public Transport,4111,CHESTER,CH1,easy,clean,ecommerce
TX307525,2026-04-07T19:02:00Z,THE WHITE HART*8V01Q2 SOLIHULL GB,34.61,GBP,GB,The White Hart,Food & Drink > Pubs & Bars,5813,SOLIHULL,B91,medium,ref_code,card_present
TX307526,2026-07-22T15:53:00Z,THE SHIP INN 4850 NORWICH GB,13.73,GBP,GB,The Ship Inn,Food & Drink > Pubs & Bars,5813,NORWICH,NR1,medium,store_number,card_present
TX307527,2026-05-18T14:59:00Z,PrImarK BIRMINGHAM GB,4.92,GBP,GB,Primark,Shopping > Clothing,5651,BIRMINGHAM,B2,medium,case_mixed,contactless
TX307528,2026-04-10T12:02:00Z,HUSSAIN GREENGROCERS STOKE-ON-TRENT ST1 GB,89.08,GBP,GB,Hussain Greengrocers,Groceries > Greengrocers,5411,STOKE-ON-TRENT,ST1,medium,postcode_tail,contactless
TX307529,2026-06-07T10:03:00Z,ADIDAS UK 3356 SLOUGH,143.40,GBP,GB,Adidas,Shopping > Sporting Goods,5941,SLOUGH,SL1,hard,truncated,card_present
TX307530,2026-08-10T20:32:00Z,ZIZZI LIMITED DERBY GB,79.25,GBP,GB,Zizzi,Food & Drink > Restaurants,5812,DERBY,DE1,medium,legal_entity,card_present
TX307531,2026-05-21T17:45:00Z,PRMR STRS HULL GB,29.51,GBP,GB,Premier Stores,Groceries > Convenience Stores,5411,HULL,HU1,hard,vowel_dropped,contactless
TX307532,2026-05-31T22:32:00Z,THE GYM GROUP MILTON KEYNES MK9 GB,22.20,GBP,GB,The Gym Group,Health > Gyms & Fitness,7997,MILTON KEYNES,MK9,easy,postcode_tail,contactless
TX307533,2026-04-12T17:01:00Z,NORTHERN RAILWAY*QG072F LONDON GB,122.51,GBP,GB,Northern Rail,Transport > Rail,4112,LONDON,W1D,medium,ref_code,card_present
TX307534,2026-04-15T13:47:00Z,NATWEST ATM LONDON GB,469.66,GBP,GB,NatWest ATM,Financial > Cash Withdrawal,6011,LONDON,EC1A,easy,clean,atm
TX307535,2026-08-23T10:04:00Z,PIZZAEXPRESS MILTON KEYNES MK9 GB,2.96,GBP,GB,PizzaExpress,Food & Drink > Restaurants,5812,MILTON KEYNES,MK9,easy,postcode_tail,contactless
TX307536,2026-05-01T10:02:00Z,GOOGLE *YOUTUBEPREM PLC MANCHESTER GB,98.18,GBP,GB,YouTube Premium,Entertainment > Streaming,5815,MANCHESTER,M3,medium,legal_entity,ecommerce
TX307537,2026-03-05T08:58:00Z,EDF ENERGY*3EE7BQ LONDON GB,95.27,GBP,GB,EDF Energy,Bills > Energy,4900,LONDON,E14,medium,ref_code,direct_debit
TX307538,2026-06-18T10:37:00Z,CKO*OSEI TAKEAWAY LONDON GB,5.78,GBP,GB,Osei Takeaway,Food & Drink > Takeaway,5814,LONDON,SW1A,hard,psp_prefix,contactless
TX307539,2026-04-22T10:10:00Z,SPORTS DIRECT SOUTHAMPTON GB,93.90,GBP,GB,Sports Direct,Shopping > Sporting Goods,5941,SOUTHAMPTON,SO14,easy,clean,card_present
TX307540,2026-05-12T08:48:00Z,EASYJET 5157 LIVERPOOL GB,467.10,GBP,GB,easyJet,Travel > Airlines,3000,LIVERPOOL,L2,easy,store_number,card_present
TX307541,2026-08-24T01:54:00Z,SCREWFIX 4584 BIRMIN,6.31,GBP,GB,Screwfix,Shopping > Home Improvement,5211,BIRMINGHAM,B5,hard,truncated,contactless
TX307542,2026-07-23T08:50:00Z,LNER*CBNWDJ CROYDON GB,128.56,GBP,GB,LNER,Transport > Rail,4112,CROYDON,CR0,medium,ref_code,card_present
TX307543,2026-05-17T22:53:00Z,DELIVEROO 6768 SWANSEA GB,33.70,GBP,GB,Deliveroo,Food & Drink > Food Delivery,5812,SWANSEA,SA1,easy,store_number,contactless
TX307544,2026-04-21T17:43:00Z,RINGGO PARKING 7285 NOTTINGHAM GB,9.11,GBP,GB,RingGo,Transport > Parking,7523,NOTTINGHAM,NG1,easy,store_number,card_present
TX307545,2026-06-20T05:47:00Z,GOUSTO LTD MILTON KEYNES GB,45.86,GBP,GB,Gousto,Food & Drink > Meal Kits,5812,MILTON KEYNES,MK9,medium,legal_entity,ecommerce
TX307546,2026-07-12T22:42:00Z,THE POTTING SHED CAFE*73WBUJRL CHESTER GB,72.14,GBP,GB,The Potting Shed Cafe,Food & Drink > Cafes & Coffee Shops,5814,CHESTER,CH1,medium,ref_code,contactless
TX307547,2026-06-17T01:38:00Z,PRET A MANGER 9307 BRADFORD GB,27.24,GBP,GB,Pret A Manger,Food & Drink > Cafes & Coffee Shops,5814,BRADFORD,BD1,easy,store_number,card_present
TX307548,2026-08-08T20:13:00Z,WP*THE POTTING SHED CAFE BATH GB,6.96,GBP,GB,The Potting Shed Cafe,Food & Drink > Cafes & Coffee Shops,5814,BATH,BA1,hard,psp_prefix,contactless
TX307549,2026-04-06T09:56:00Z,OVO ENERGY*7BCT9NJ MANCHESTER GB,142.81,GBP,GB,OVO Energy,Bills > Energy,4900,MANCHESTER,M4,medium,ref_code,direct_debit
TX307550,2026-08-01T04:03:00Z,PREMIER STORES BIRMINGHAM GB,44.62,GBP,GB,Premier Stores,Groceries > Convenience Stores,5411,BIRMINGHAM,B5,easy,clean,contactless
TX307551,2026-07-27T01:29:00Z,ALDI LONDON GB,120.29,GBP,GB,Aldi,Groceries > Supermarkets,5411,LONDON,SE10,easy,clean,contactless
TX307552,2026-03-21T09:20:00Z,BLACK SHEEP COFFEE BIRMINGHAM GB,30.58,GBP,GB,Black Sheep Coffee,Food & Drink > Cafes & Coffee Shops,5814,BIRMINGHAM,B2,easy,clean,contactless
TX307553,2026-07-28T05:45:00Z,VUE ENTERTAINMENT SLOUGH GB,11.73,GBP,GB,Vue,Entertainment > Cinema,7832,SLOUGH,SL1,easy,clean,ecommerce
TX307554,2026-04-07T06:14:00Z,HOLLAND&BARRETT STOKE-ON-TRENT GB,75.11,GBP,GB,Holland & Barrett,Health > Health Food,5499,STOKE-ON-TRENT,ST1,easy,clean,contactless
TX307555,2026-03-13T21:03:00Z,PUREGYM 0011 BRADFORD GB,183.49,GBP,GB,PureGym,Health > Gyms & Fitness,7997,BRADFORD,BD1,easy,store_number,card_present
TX307556,2026-03-18T07:44:00Z,TRT*MCGREGOR HAIR STUDIO BIRMINGHAM GB,90.63,GBP,GB,Mcgregor Hair Studio,Personal Care > Hairdressing,7230,BIRMINGHAM,B2,hard,psp_prefix,contactless
TX307557,2026-04-24T14:35:00Z,THE SHIP INN 1842 LONDON,5.82,GBP,GB,The Ship Inn,Food & Drink > Pubs & Bars,5813,LONDON,SE1,hard,truncated,card_present
TX307558,2026-06-15T07:16:00Z,IZ *MCGREGORS BARBERS OXFORD GB,38.47,GBP,GB,Mcgregor's Barbers,Personal Care > Hairdressing,7230,OXFORD,OX1,hard,psp_prefix,contactless
TX307559,2026-06-17T23:43:00Z,BLACK SHEEP COFFEE TID84733 LONDON GB,87.73,GBP,GB,Black Sheep Coffee,Food & Drink > Cafes & Coffee Shops,5814,LONDON,SE1,medium,terminal_id,contactless
TX307560,2026-06-15T03:37:00Z,AO RETAIL LTD 1187 GUILDFORD GB,273.43,GBP,GB,AO.com,Shopping > Electronics,5732,GUILDFORD,GU1,easy,store_number,card_present
TX307561,2026-07-20T09:51:00Z,VIRGIN MEDIA PLC HULL GB,104.56,GBP,GB,Virgin Media,Bills > TV & Broadband,4899,HULL,HU1,medium,legal_entity,direct_debit
TX307562,2026-06-26T14:09:00Z,WAGAMAMA 8272 IPSWICH GB,19.77,GBP,GB,Wagamama,Food & Drink > Restaurants,5812,IPSWICH,IP1,easy,store_number,contactless
TX307563,2026-06-15T21:27:00Z,WRIGHT DRY CLEANERS SALFORD GB,45.66,GBP,GB,Wright Dry Cleaners,Personal Care > Laundry,7216,SALFORD,M50,medium,clean,contactless
TX307564,2026-05-16T04:35:00Z,WP*JONES & SONS BALTI HOUSE STOCKPORT GB,5.83,GBP,GB,Jones & Sons Balti House,Food & Drink > Restaurants,5812,STOCKPORT,SK1,hard,psp_prefix,card_present
TX307565,2026-08-21T09:47:00Z,SHARMA & SONS HAIR STUDIO 6170 LONDON GB,16.86,GBP,GB,Sharma & Sons Hair Studio,Personal Care > Hairdressing,7230,LONDON,SE1,medium,store_number,card_present
TX307566,2026-06-24T01:37:00Z,PRIMARK PLYMOUTH GB,71.06,GBP,GB,Primark,Shopping > Clothing,5651,PLYMOUTH,PL1,easy,clean,card_present
TX307567,2026-04-19T00:53:00Z,WILLIAMSS CAFE BIRMINGHAM GB,68.61,GBP,GB,Williams's Cafe,Food & Drink > Cafes & Coffee Shops,5814,BIRMINGHAM,B2,medium,clean,contactless
TX307568,2026-03-18T23:27:00Z,SLUG AND LETTUCE 1329 LONDON GB,63.20,GBP,GB,Slug and Lettuce,Food & Drink > Pubs & Bars,5813,LONDON,WC1B,easy,store_number,contactless
TX307569,2026-05-06T03:57:00Z,NIKE UK 3380 SOUTHAMPTON GB,31.58,GBP,GB,Nike,Shopping > Sporting Goods,5941,SOUTHAMPTON,SO14,easy,store_number,contactless
TX307570,2026-06-13T23:01:00Z,TRAVELODGE 7397 HULL GB,29.71,GBP,GB,Travelodge,Travel > Hotels,7011,HULL,HU1,easy,store_number,contactless
TX307571,2026-07-21T06:23:00Z,PAYPAL NEWCASTLE UPON TYNE GB,16.06,GBP,GB,PayPal,Financial > Payment Services,6012,NEWCASTLE UPON TYNE,NE1,easy,clean,ecommerce
TX307572,2026-06-12T07:12:00Z,OXFAM YORK GB,44.46,GBP,GB,Oxfam,Charity > Donations,8398,YORK,YO1,easy,clean,contactless
TX307573,2026-07-21T01:01:00Z,TGI FRIDAYS TID42239 CARDIFF GB,2.88,GBP,GB,TGI Fridays,Food & Drink > Restaurants,5812,CARDIFF,CF10,medium,terminal_id,contactless
TX307574,2026-03-16T15:57:00Z,ThAMEs WATEr STOKE-ON-TRENT GB,24.92,GBP,GB,Thames Water,Bills > Water,4900,STOKE-ON-TRENT,ST1,medium,case_mixed,direct_debit
TX307575,2026-04-01T14:12:00Z,THREE UK*N4DFNFYA BIRMINGHAM GB,31.08,GBP,GB,Three,Bills > Mobile,4814,BIRMINGHAM,B2,medium,ref_code,direct_debit
TX307576,2026-04-10T09:01:00Z,GREGGS LTD NEWCASTLE UPON TYNE GB,46.06,GBP,GB,Greggs,Food & Drink > Bakeries,5814,NEWCASTLE UPON TYNE,NE1,medium,legal_entity,ecommerce
TX307577,2026-05-16T12:54:00Z,THE SHIP INN 3612 WA,53.59,GBP,GB,The Ship Inn,Food & Drink > Pubs & Bars,5813,WATFORD,WD17,hard,truncated,contactless
TX307578,2026-06-05T14:38:00Z,ANYTIME FITNESS 711 LONDON GB,60.39,GBP,GB,Anytime Fitness,Health > Gyms & Fitness,7997,LONDON,SW1A,easy,store_number,ecommerce
TX307579,2026-07-09T19:14:00Z,GOUSTO*X6HBUM GUILDFORD GB,6.74,GBP,GB,Gousto,Food & Drink > Meal Kits,5812,GUILDFORD,GU1,medium,ref_code,ecommerce
TX307580,2026-05-21T12:59:00Z,ADOBE SYSTEMS UK LTD NEWCASTLE UPON TYNE GB,76.99,GBP,GB,Adobe,Software > Creative Tools,5817,NEWCASTLE UPON TYNE,NE1,medium,legal_entity,ecommerce
TX307581,2026-06-25T18:52:00Z,NIKE UK MANCHESTER GB,383.28,GBP,GB,Nike,Shopping > Sporting Goods,5941,MANCHESTER,M3,easy,clean,contactless
TX307582,2026-07-10T19:53:00Z,THE FOX & HOUNDS*ZK50YFW NORWICH GB,46.18,GBP,GB,The Fox & Hounds,Food & Drink > Pubs & Bars,5813,NORWICH,NR1,medium,ref_code,contactless
TX307583,2026-06-30T14:34:00Z,THE HIDEAWAY CAFE TID67676 LONDON GB,3.68,GBP,GB,The Hideaway Cafe,Food & Drink > Cafes & Coffee Shops,5814,LONDON,W1D,medium,terminal_id,contactless
TX307584,2026-06-05T22:30:00Z,DIRECT LINE INS COVENTRY GB,161.60,GBP,GB,Direct Line,Financial > Insurance,6300,COVENTRY,CV1,easy,clean,direct_debit
TX307585,2026-06-30T05:48:00Z,TOOLSTATION 6516 CROYDON GB,148.18,GBP,GB,Toolstation,Shopping > Home Improvement,5211,CROYDON,CR0,easy,store_number,card_present
TX307586,2026-05-22T17:52:00Z,HOLIDAY INN 0563 LONDON GB,94.45,GBP,GB,Holiday Inn,Travel > Hotels,7011,LONDON,SE1,easy,store_number,contactless
TX307587,2026-04-18T10:47:00Z,BLACK SHEEP COFFEE GLASGOW G2 GB,3.90,GBP,GB,Black Sheep Coffee,Food & Drink > Cafes & Coffee Shops,5814,GLASGOW,G2,easy,postcode_tail,contactless
TX307588,2026-05-15T17:57:00Z,TRT*IVY LANE CAFE LIVERPOOL GB,2.58,GBP,GB,Ivy Lane Cafe,Food & Drink > Cafes & Coffee Shops,5814,LIVERPOOL,L2,hard,psp_prefix,contactless
TX307589,2026-08-15T20:18:00Z,BP CONNECT EXETER GB,14.68,GBP,GB,BP,Transport > Fuel & Petrol,5541,EXETER,EX1,easy,clean,contactless
TX307590,2026-06-23T11:23:00Z,ALL BAR ONE 6877 NEWCASTLE UPON TYNE GB,2.64,GBP,GB,All Bar One,Food & Drink > Pubs & Bars,5813,NEWCASTLE UPON TYNE,NE1,easy,store_number,contactless
TX307591,2026-07-21T03:15:00Z,SEETICKETS LONDON GB,9.33,GBP,GB,See Tickets,Entertainment > Events & Ticketing,7922,LONDON,SW6,hard,no_space,card_present
TX307592,2026-06-13T15:21:00Z,NATWEST ATM LUTON LU1 GB,369.33,GBP,GB,NatWest ATM,Financial > Cash Withdrawal,6011,LUTON,LU1,easy,postcode_tail,atm
TX307593,2026-03-31T21:14:00Z,BUDGENS 3184 WOLVERH,75.58,GBP,GB,Budgens,Groceries > Convenience Stores,5411,WOLVERHAMPTON,WV1,hard,truncated,contactless
TX307594,2026-06-17T11:37:00Z,JET2.COM LUTON GB,30.26,GBP,GB,Jet2,Travel > Airlines,3000,LUTON,LU1,easy,clean,contactless
TX307595,2026-05-05T05:45:00Z,EBAY UK SLOUGH GB,382.01,GBP,GB,eBay,Shopping > Online Marketplace,5942,SLOUGH,SL1,easy,clean,ecommerce
TX307596,2026-04-03T06:41:00Z,APPLE.COM/BILL COVENTRY GB,100.34,GBP,GB,Apple,Entertainment > App Stores,5817,COVENTRY,CV1,easy,clean,ecommerce
TX307597,2026-04-13T04:48:00Z,BEGUM & SONS BUTCHERS 2859 LONDON GB,129.06,GBP,GB,Begum & Sons Butchers,Groceries > Butchers,5422,LONDON,EC1A,medium,store_number,contactless
TX307598,2026-04-25T12:29:00Z,THE ROYAL OAK*VY7Q8C CAMBRIDGE GB,46.98,GBP,GB,The Royal Oak,Food & Drink > Pubs & Bars,5813,CAMBRIDGE,CB1,medium,ref_code,card_present
TX307599,2026-06-29T07:49:00Z,SHELL 3861 LONDON GB,42.09,GBP,GB,Shell,Transport > Fuel & Petrol,5541,LONDON,E1,easy,store_number,contactless
TX307600,2026-04-24T06:05:00Z,BREWDOG*0X8L5L1 BELFAST GB,6.66,GBP,GB,BrewDog,Food & Drink > Pubs & Bars,5813,BELFAST,BT2,medium,ref_code,contactless
TX307601,2026-06-18T15:09:00Z,SPRTS DRCT COVENTRY GB,86.83,GBP,GB,Sports Direct,Shopping > Sporting Goods,5941,COVENTRY,CV1,hard,vowel_dropped,card_present
TX307602,2026-07-10T23:29:00Z,THEDAILYGRINDCAFE BIRMINGHAM GB,3.92,GBP,GB,The Daily Grind Cafe,Food & Drink > Cafes & Coffee Shops,5814,BIRMINGHAM,B2,hard,no_space,ecommerce
TX307603,2026-03-27T12:05:00Z,PIZZA HUT TID78509 CAMBRIDGE GB,80.71,GBP,GB,Pizza Hut,Food & Drink > Restaurants,5812,CAMBRIDGE,CB1,medium,terminal_id,contactless
TX307604,2026-05-30T04:51:00Z,ADOBE SYSTEMS LIVERPOOL,19.48,GBP,GB,Adobe,Software > Creative Tools,5817,LIVERPOOL,L2,hard,truncated,ecommerce
TX307605,2026-03-25T19:37:00Z,TICKETMASTER UK TID21793 SOLIHULL GB,18.58,GBP,GB,Ticketmaster,Entertainment > Events & Ticketing,7922,SOLIHULL,B91,medium,terminal_id,card_present
TX307606,2026-06-09T01:21:00Z,MILLER AND CARTER 92,24.20,GBP,GB,Miller & Carter,Food & Drink > Restaurants,5812,EDINBURGH,EH2,hard,truncated,contactless
TX307607,2026-08-10T21:33:00Z,E H BOOTH & CO TID35897 BELFAST GB,13.11,GBP,GB,Booths,Groceries > Supermarkets,5411,BELFAST,BT1,medium,terminal_id,contactless
TX307608,2026-04-06T07:31:00Z,SpAr CAMBRIDGE GB,3.43,GBP,GB,Spar,Groceries > Convenience Stores,5411,CAMBRIDGE,CB1,medium,case_mixed,contactless
TX307609,2026-06-10T12:51:00Z,CAFFE NERO 206 EDINBURGH,85.04,GBP,GB,Caffè Nero,Food & Drink > Cafes & Coffee Shops,5814,EDINBURGH,EH2,hard,truncated,contactless
TX307610,2026-04-23T03:07:00Z,BYRON HAMBURGERS GROUP LTD BELFAST GB,12.01,GBP,GB,Byron,Food & Drink > Restaurants,5812,BELFAST,BT2,medium,legal_entity,contactless
TX307611,2026-08-05T15:29:00Z,BEAN THERE CAFE LIMITED EXETER GB,46.17,GBP,GB,Bean There Cafe,Food & Drink > Cafes & Coffee Shops,5814,EXETER,EX1,medium,legal_entity,card_present
TX307612,2026-04-21T23:17:00Z,PAPA JOHNS 7462 LOND,6.57,GBP,GB,Papa John's,Food & Drink > Fast Food,5814,LONDON,EC2M,hard,truncated,card_present
TX307613,2026-07-15T03:16:00Z,YOUNGS PUBS LIMITED BATH GB,74.21,GBP,GB,Young's,Food & Drink > Pubs & Bars,5813,BATH,BA1,medium,legal_entity,card_present
TX307614,2026-04-07T18:49:00Z,SCOTTISHPOWER*F9QYS3 LONDON GB,233.01,GBP,GB,ScottishPower,Bills > Energy,4900,LONDON,WC1B,medium,ref_code,direct_debit
TX307615,2026-08-22T18:48:00Z,AVANTI WEST COAST SOLIHULL GB,144.71,GBP,GB,Avanti West Coast,Transport > Rail,4112,SOLIHULL,B91,easy,clean,contactless
TX307616,2026-08-11T18:31:00Z,SUBWAY*PUMFRG LIVERPOOL GB,17.73,GBP,GB,Subway,Food & Drink > Fast Food,5814,LIVERPOOL,L1,medium,ref_code,card_present
TX307617,2026-04-05T09:06:00Z,SELFRIDGES BIRMINGHAM GB,84.28,GBP,GB,Selfridges,Shopping > Department Stores,5311,BIRMINGHAM,B1,easy,clean,contactless
TX307618,2026-08-23T03:07:00Z,JET2.COM NOTTINGHAM GB,531.58,GBP,GB,Jet2,Travel > Airlines,3000,NOTTINGHAM,NG1,easy,clean,card_present
TX307619,2026-08-24T21:10:00Z,PAYPAL *THE BLACK HORSE EDINBURGH GB,82.53,GBP,GB,The Black Horse,Food & Drink > Pubs & Bars,5813,EDINBURGH,EH1,hard,psp_prefix,contactless
TX307620,2026-08-06T18:33:00Z,CEX LTD LEEDS GB,382.91,GBP,GB,CeX,Shopping > Electronics,5732,LEEDS,LS2,easy,clean,contactless
TX307621,2026-07-23T13:34:00Z,DECATHLON GROUP LTD NEWCASTLE UPON TYNE GB,461.29,GBP,GB,Decathlon,Shopping > Sporting Goods,5941,NEWCASTLE UPON TYNE,NE1,medium,legal_entity,card_present
TX307622,2026-03-20T11:11:00Z,ZIZZI SWANSEA GB,36.10,GBP,GB,Zizzi,Food & Drink > Restaurants,5812,SWANSEA,SA1,easy,clean,contactless
TX307623,2026-08-09T21:05:00Z,KLARNA NEWCASTLE UPON TYNE GB,13.56,GBP,GB,Klarna,Financial > Buy Now Pay Later,6012,NEWCASTLE UPON TYNE,NE1,easy,clean,ecommerce
TX307624,2026-07-05T18:10:00Z,M&S SIMPLY FOOD*FZPQE YORK GB,49.81,GBP,GB,Marks & Spencer Food,Groceries > Supermarkets,5411,YORK,YO1,medium,ref_code,contactless
TX307625,2026-07-01T13:35:00Z,SONY PLAYSTATION CAMBRIDGE GB,15.24,GBP,GB,PlayStation Network,Entertainment > Gaming,5816,CAMBRIDGE,CB1,easy,clean,ecommerce
TX307626,2026-05-29T04:11:00Z,SPECSAVERS LONDON GB,172.91,GBP,GB,Specsavers,Health > Opticians,8043,LONDON,SW1A,easy,clean,contactless
TX307627,2026-06-02T04:01:00Z,HOLLAND&BARRETT 7997 SOUTHAMPTON GB,18.68,GBP,GB,Holland & Barrett,Health > Health Food,5499,SOUTHAMPTON,SO14,easy,store_number,contactless
TX307628,2026-05-26T00:07:00Z,EON NEXT*AU8ENK BELFAST GB,18.78,GBP,GB,E.ON,Bills > Energy,4900,BELFAST,BT1,medium,ref_code,direct_debit
TX307629,2026-04-09T10:57:00Z,STRIPE*THE GEORGE & DRAGON SWANSEA GB,56.50,GBP,GB,The George & Dragon,Food & Drink > Pubs & Bars,5813,SWANSEA,SA1,hard,psp_prefix,contactless
TX307630,2026-03-09T15:56:00Z,SHELL LEICESTER GB,41.45,GBP,GB,Shell,Transport > Fuel & Petrol,5541,LEICESTER,LE1,easy,clean,card_present
TX307631,2026-04-02T18:52:00Z,PATISSERIE VALERIE BIRMINGHAM GB,33.15,GBP,GB,Patisserie Valerie,Food & Drink > Cafes & Coffee Shops,5814,BIRMINGHAM,B2,easy,clean,contactless
TX307632,2026-04-14T15:44:00Z,PATELS FISH BAR 6576 C,67.33,GBP,GB,Patel's Fish Bar,Food & Drink > Takeaway,5814,CAMBRIDGE,CB1,hard,truncated,card_present
TX307633,2026-06-19T07:38:00Z,TRT*WRIGHTS OFF LICENCE BIRMINGHAM GB,4.30,GBP,GB,Wright's Off Licence,Groceries > Off Licence,5921,BIRMINGHAM,B5,hard,psp_prefix,contactless
TX307634,2026-03-03T12:59:00Z,RICHER SOUNDS 5915 SLO,224.86,GBP,GB,Richer Sounds,Shopping > Electronics,5732,SLOUGH,SL1,hard,truncated,card_present
TX307635,2026-03-19T11:51:00Z,BLL ITL MANCHESTER GB,57.42,GBP,GB,Bella Italia,Food & Drink > Restaurants,5812,MANCHESTER,M1,hard,vowel_dropped,contactless
TX307636,2026-08-28T19:50:00Z,RINGGO PARKING UK LTD CARDIFF GB,1.75,GBP,GB,RingGo,Transport > Parking,7523,CARDIFF,CF10,medium,legal_entity,ecommerce
TX307637,2026-08-24T15:04:00Z,WAGAMAMA DURHAM GB,16.88,GBP,GB,Wagamama,Food & Drink > Restaurants,5812,DURHAM,DH1,easy,clean,card_present
TX307638,2026-06-25T22:25:00Z,TFW RAIL BATH BA1 GB,57.44,GBP,GB,Transport for Wales,Transport > Rail,4112,BATH,BA1,easy,postcode_tail,ecommerce
TX307639,2026-04-13T03:14:00Z,CO-OP GROUP 3568 SLOUGH GB,5.17,GBP,GB,Co-op Food,Groceries > Convenience Stores,5411,SLOUGH,SL1,easy,store_number,contactless
TX307640,2026-05-08T06:20:00Z,FENWICK LTD LONDON GB,5.30,GBP,GB,Fenwick,Shopping > Department Stores,5311,LONDON,WC1B,easy,clean,contactless
TX307641,2026-03-10T18:51:00Z,DVLA*V3JCQ0 LEICESTER GB,544.00,GBP,GB,DVLA,Government > Vehicle & Licensing,9399,LEICESTER,LE1,medium,ref_code,direct_debit
TX307642,2026-04-09T03:03:00Z,MARKS&SPENCER PLC TID96478 EDINBURGH GB,5.71,GBP,GB,Marks & Spencer,Shopping > Department Stores,5311,EDINBURGH,EH2,medium,terminal_id,contactless
TX307643,2026-04-07T12:48:00Z,THE BULL INN EDINBURGH GB,77.81,GBP,GB,The Bull Inn,Food & Drink > Pubs & Bars,5813,EDINBURGH,EH2,medium,clean,contactless
TX307644,2026-03-02T16:46:00Z,EVERYMAN MEDIA 4018,78.89,GBP,GB,Everyman Cinema,Entertainment > Cinema,7832,LEEDS,LS2,hard,truncated,card_present
TX307645,2026-07-26T12:07:00Z,NATIONAL TRUST LTD SUNDERLAND GB,101.98,GBP,GB,National Trust,Entertainment > Attractions,7991,SUNDERLAND,SR1,medium,legal_entity,card_present
TX307646,2026-07-07T15:57:00Z,SINGHS DENTAL PRACTICE 3263 LONDON GB,89.20,GBP,GB,Singh's Dental Practice,Health > Dentists,8021,LONDON,NW1,medium,store_number,contactless
TX307647,2026-06-27T07:01:00Z,E H BOOTH & CO HULL GB,34.70,GBP,GB,Booths,Groceries > Supermarkets,5411,HULL,HU1,easy,clean,card_present
TX307648,2026-07-04T14:10:00Z,BUDGENS MANCHESTER GB,134.79,GBP,GB,Budgens,Groceries > Convenience Stores,5411,MANCHESTER,M1,easy,clean,contactless
TX307649,2026-04-01T23:08:00Z,SLUG AND LETTUCE OXFORD GB,7.91,GBP,GB,Slug and Lettuce,Food & Drink > Pubs & Bars,5813,OXFORD,OX1,easy,clean,contactless
